PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,NP_CCC
5.314220564,1.942812429,-0.983818896,-0.382028761,-0.356294355,-1.221751543,0.026983677,-2.190385595,0
12.75520325,1.487193299,-2.996414066,-0.137785383,1.968344743,-0.159205636,1.895312059,-1.06695098,0
3.631602165,1.968292322,-0.573445757,-0.432175448,-0.777881216,-1.349192523,-0.368466267,-2.236884118,0
2.12886229,-0.786687014,-1.133514628,0.232676673,-0.855244286,0.159785244,-1.447381365,-0.535504943,0
12.49816517,-0.320602603,-3.974317543,0.977357621,2.921084863,1.330915186,1.70795271,-1.648865928,0
4.725334511,0.160760551,2.409893253,-1.5886344,-3.880928109,-0.283938092,-1.727439874,2.380802801,0
14.95846758,1.192173115,-1.192697246,-1.214017943,0.406189097,1.060477326,2.591247976,1.996336212,0
10.55786594,0.222218146,-4.429108475,0.64759679,3.003710749,1.356067262,0.826613811,-0.307512525,0
2.774692071,0.090827061,-0.68773364,0.045739835,-1.752330881,-0.893327686,-2.500526972,-1.505948675,0
11.65115313,1.261557608,-3.877013882,0.667672223,2.681421771,0.40271295,0.857214634,-1.753221873,0
2.378890908,-1.940329722,-1.162633264,0.360221553,-1.047629857,0.709057821,-0.761530302,-0.712401814,0
2.286638908,-0.133369302,-0.336647947,0.290441906,-0.711868377,0.339544713,-1.2471352,-1.245521958,0
1.965748124,0.059410516,-0.874478791,0.413776682,-0.034401736,-0.102103117,-1.338523484,-1.29966168,0
2.857576518,-0.778879248,0.255776273,-0.145057429,-1.278371113,1.38336108,-1.107250725,1.145800503,0
4.610389873,-1.519734131,0.7725853,-0.62522984,-2.794269301,0.009299316,-0.431142525,0.287880566,0
2.102821279,1.030659077,-0.671658287,0.029817328,-0.984949906,-0.428820339,-1.642357137,-1.580345048,0
-0.198690904,-1.221837191,0.108774523,-0.832340136,-2.590795249,0.42562872,-1.225082158,-0.279499199,0
6.691991828,-0.950980328,-0.212464874,-0.912276293,-0.833367028,1.31027049,0.477519398,0.438069796,0
0.100593532,1.07290747,-0.722869522,0.145066292,-1.290453073,-0.591475511,-1.437697273,-2.989806867,0
0.321068873,-0.90747963,1.241235955,0.027689198,-3.194619377,1.123078517,-0.624290349,3.279470081,0
0.86334164,-4.613134344,4.39391091,1.943163504,1.070388695,0.092727347,0.160453716,0.002444144,0
0.42530044,-5.204146205,4.068372107,1.684614099,1.148023074,0.982349507,0.761159855,1.373104618,0
0.644342198,-4.908950827,4.230949848,1.814346509,1.109924077,0.537709285,0.460473324,0.687618407,0
1.195647556,-4.162901014,4.642004914,2.136867639,1.007543713,-0.583357073,-0.293591657,-1.036919705,0
-0.596866626,-2.76040548,3.515001932,1.940643905,2.449830458,0.04597117,0.432117699,-0.725258363,0
1.558201764,-5.282518324,4.898514344,1.862342573,0.359885811,0.077621732,0.03366821,0.425364612,0
1.244281639,-4.039220776,4.482621184,1.303702327,-0.27010844,-0.326989219,-0.310353127,0.199232649,0
1.34989273,-5.621014934,5.073015531,1.836151319,0.753759662,1.227265245,0.48634838,1.270664972,0
1.17891346,-5.262632217,4.833157484,1.87330121,0.864416992,0.823432387,0.370267159,0.82095066,0
1.330141233,-5.947830077,6.082335093,2.883625412,2.799616566,0.208944851,1.163754126,0.159139373,0
0.377084638,-3.236541751,2.649571655,0.976636457,-0.70602395,-0.027955418,-0.873478866,-0.163763935,0
0.42530044,-5.204146205,4.068372107,1.684614099,1.148023074,0.982349507,0.761159855,1.373104618,0
0.814520993,-4.693292587,4.744991639,2.15809124,1.422771965,0.121849609,0.210412021,-0.045947592,0
0.78035196,-4.749329245,4.989704793,2.307811061,1.668244903,0.142268246,0.245436735,-0.079610065,0
0.349874922,-5.366665161,4.267830344,2.793002056,2.857602498,0.654607091,0.782420135,-0.259619755,0
0.68980072,-4.898414329,5.642669863,2.706702668,2.321853104,0.196016737,0.338802903,-0.169765396,0
0.590436194,-5.061895371,6.361011141,3.145030494,3.040236413,0.254515358,0.441621603,-0.269008499,0
0.661494025,-4.215387445,4.131978529,1.571516317,0.373430559,-0.403639895,-0.336890725,-0.002608102,0
0.655503465,-3.959552667,3.837039122,1.39509678,0.302791895,-0.332452389,-0.203574455,-0.042313276,0
0.658277058,-4.083749321,3.980124867,1.480675852,0.336002638,-0.367194181,-0.26944257,-0.022913107,0
0.665230288,-4.355136148,4.293413244,1.668093947,0.41559016,-0.441910657,-0.405896174,0.018678215,0
0.669404848,-4.503305288,4.46474538,1.770635537,0.462316515,-0.482165153,-0.476941815,0.040979868,0
0.769802117,-4.388996132,4.737140139,2.318099307,1.278372662,-0.016170192,0.262657231,-0.295487641,0
0.682303133,-4.182383862,5.053767257,2.666434591,1.47327302,-0.115625995,0.356893385,-0.570801192,0
0.592367895,-3.973233331,5.376471238,3.023485402,1.675149957,-0.215748371,0.453444055,-0.851619846,0
0.019649674,-5.839454161,4.183299531,3.332638893,3.995890233,1.013989197,1.175214428,-0.426081504,0
0.49974401,-3.760206427,5.704347809,3.388734036,1.883067404,-0.316782044,0.55153323,-1.137774368,0
-0.187047428,-6.130796625,4.129207368,3.667815714,4.704253348,1.238289113,1.418374014,-0.529390698,0
1.178382439,-3.573436428,4.77659669,1.266578449,-0.068250308,-0.118146669,0.079159882,0.213880926,0
1.018869562,-4.117720277,4.582516756,1.617920911,0.519709343,-0.010274995,0.121401488,0.106041725,0
-0.316020451,-4.518362234,2.268863292,2.646158213,1.949118459,0.692264822,-0.362639448,-1.524048199,0
-1.62254494,-0.719683305,-0.243762214,-0.785213988,0.151364531,0.328417682,1.061642446,-0.093157426,0
-2.038878053,-0.145129767,-0.334386717,-0.706393132,0.648649092,0.293297294,1.11300298,-0.325053876,0
-2.104787989,3.6617019,1.677048039,0.006110266,1.466467946,-0.172541901,-0.179743794,-0.072061007,0
-2.23021369,3.759527821,1.649946889,0.078439893,1.721281685,-0.081200184,-0.03149364,-0.039825771,0
-1.960014066,4.641108427,2.272325015,-0.260329122,1.90902234,-0.344528178,-0.335516414,1.165319847,0
-2.643874328,4.55764485,1.880141416,-0.149275601,2.286209215,0.15261474,0.430740893,0.659216376,0
-2.546423027,4.524238749,1.781965176,-0.20795081,2.150324381,-0.116823326,0.442289664,0.517080721,0
-2.352585155,4.434702292,1.748987256,0.013323334,2.03940436,0.073867093,-0.153641115,0.357507011,0
-1.916381953,4.66657113,2.494147446,-0.372758325,1.518273308,-0.193600545,-0.087511792,0.989444696,0
-2.836589364,7.600740291,3.913828696,-0.758490514,3.764030129,0.805525223,-0.003318011,4.090150213,0
-2.490670218,4.886427472,2.157704189,-0.25949177,2.284476658,-0.002851549,0.327989414,0.940550709,0
-2.521016833,5.300030702,2.482294984,-0.352218821,2.375870006,0.224155312,0.316053543,1.360082598,0
-2.490670218,4.886427472,2.157704189,-0.25949177,2.284476658,-0.002851549,0.327989414,0.940550709,0
-2.222525469,4.905326199,1.9161615,-0.337291855,2.225031666,0.088704096,-0.336681919,1.379679544,0
-1.961589559,4.922719187,1.686843052,-0.41294089,2.165009444,0.177289643,-0.977036964,1.805550683,0
-2.404764499,5.708430222,1.717387062,-0.225894632,3.262496858,0.475786716,-1.201272865,2.485421531,0
-2.496059392,5.336048559,2.299817297,-0.414963795,2.156356576,0.032389281,0.438507683,0.979215978,0
-2.690423414,5.07881304,2.527989836,0.275163953,3.839180542,0.784481216,-0.774516472,2.571837542,0
-2.417537762,7.654224224,4.055836493,-0.679274028,3.815374163,0.526420147,-0.665785199,4.450682697,0
-2.357789247,6.712124709,3.23660295,-0.472519521,3.336962399,0.238042615,-0.572883617,3.209957127,0
-2.373595123,6.233754175,2.596535902,-0.385377858,2.943680415,-0.038258507,-0.370027213,2.134605484,0
-1.704999611,3.674505812,1.961843783,-0.491106574,0.435799339,-1.061201893,0.812529651,-0.796707183,0
-1.520481786,3.631391222,1.955330971,-0.598672293,0.03715097,-1.185830916,0.680716808,-0.89074621,0
-1.507418828,3.706134022,2.342028185,-0.198395612,0.10953409,-1.339049332,0.704803234,-1.230153346,0
-2.201762292,4.015599198,1.639599921,-0.279319334,1.255552782,-0.893610031,1.154487301,-1.004875332,0
-2.459776841,2.53701375,0.625912558,0.452757442,1.274101769,-0.116611475,0.233533838,-1.831752539,0
-1.716381655,1.68944282,0.853292318,0.262227243,0.053369591,-0.142238906,-0.285391183,-1.691779507,0
-2.105729587,3.561913447,1.628907167,0.056707061,1.502781081,-0.169442591,-0.201658914,-0.080453077,0
-2.303858748,2.779071382,0.920994459,0.260290482,1.014529476,-0.186269438,0.295202289,-1.628961825,0
-2.101213529,3.66221909,1.665366612,0.018862791,1.465280416,-0.162791168,-0.177755921,-0.06891101,0
-2.454813424,4.33356779,1.799563164,0.152925192,2.459837303,0.226811159,-0.325507605,0.702311331,0
-2.929074686,2.877258079,0.398874706,0.710255399,1.411959022,-0.550960791,0.497454574,-3.199319631,0
-1.822375217,2.600995023,1.256456491,0.053926511,-0.290155437,-0.946404632,-0.000876706,-2.43530462,0
-2.487359436,4.534017889,2.128745268,-0.385185916,1.882284485,0.006507735,0.529170141,0.774193497,0
-2.864301726,3.842152438,1.495874734,-0.117408652,1.799429589,0.265839194,0.991291584,-0.35258948,0
-2.129282193,-2.356220824,-2.529298686,-1.263306407,0.903866523,-0.777395092,-0.547155515,-0.150897327,0
-2.145586414,-2.384048105,-2.52749772,-1.345808652,0.965557997,-0.781603936,-0.479150112,-0.010055449,0
-2.16293542,-2.412610705,-2.528030931,-1.426913401,1.028846449,-0.786290598,-0.413080592,0.129131487,0
-2.183426769,-2.440943196,-2.534204434,-1.502653279,1.097007271,-0.786732375,-0.34636041,0.269907547,0
-2.210220716,-2.471027807,-2.53821215,-1.582288178,1.167093504,-0.786611035,-0.280066317,0.407172892,0
-2.176131075,-2.240689195,-2.434818053,-1.320603767,1.026730578,-0.857869406,-0.417091245,-0.109318206,0
-2.672303517,-2.468456942,-3.005770472,-1.437470599,1.880817748,-0.660178741,-0.093068073,0.176152428,0
-2.19264557,-2.268182712,-2.433757587,-1.408084636,1.091833543,-0.869122911,-0.349356661,0.042803794,0
-2.210201818,-2.292696537,-2.426739924,-1.494026477,1.15669977,-0.876040768,-0.276088897,0.188145763,0
-2.232889681,-2.318232546,-2.419581607,-1.578290421,1.222965272,-0.880013005,-0.206788585,0.332315534,0
-2.255637298,-2.347238607,-2.426170702,-1.662608434,1.297776724,-0.887752219,-0.137190551,0.481647598,0
-2.572929404,-2.489503306,-2.790159165,-1.727306231,1.834819226,-0.75783587,0.062230476,0.644628828,0
-1.2057879,-2.03950914,-1.399048118,-1.740452395,-0.578704635,-1.158662521,-0.79295333,0.489865364,0
-1.670272597,-2.263393999,-1.961423301,-1.878621278,0.192279842,-0.950260513,-0.505407854,0.811734107,0
-2.25292958,-2.545702933,-2.674547213,-2.047631208,1.165142418,-0.682848577,-0.142175337,1.218678101,0
-1.042624817,-1.922643825,-1.285902614,-1.857063213,-0.802144182,-1.40521098,-0.752694831,0.486254411,0
-1.513546339,-2.146307976,-1.848788003,-1.985828791,-0.024846963,-1.185375203,-0.470120401,0.801737151,0
-2.209423436,-2.47850286,-2.68329267,-2.172812337,1.12358858,-0.853821548,-0.050846973,1.268799975,0
-2.626528505,-2.683533628,-3.192438886,-2.287641623,1.817662767,-0.657632335,0.199984294,1.551839324,0
-1.377938806,-2.077486183,-1.649997241,-1.606570834,-0.356880111,-1.058768701,-0.805617661,0.294218956,0
-1.834082092,-2.300409257,-2.200557492,-1.750975042,0.403847311,-0.854809144,-0.517238551,0.62555684,0
-2.215184474,-2.487107682,-2.663617972,-1.868983387,1.038302183,-0.681977996,-0.2784144,0.90485366,0
-2.60728294,-2.682407852,-3.144815532,-1.993139387,1.697284842,-0.506601535,-0.0293955,1.192205788,0
-1.101972498,-1.972270584,-1.449272016,-1.775369973,-0.702457184,-1.453829884,-0.761714901,0.323497807,0
-1.569740948,-2.191790418,-2.003141995,-1.906062261,0.068674868,-1.232219184,-0.48041374,0.643028094,0
-2.363094476,-2.570379453,-2.954308954,-2.125591266,1.381357702,-0.852268687,-0.003303603,1.191864037,0
-2.237424477,-0.006088946,-3.894177869,6.189753403,-2.70597577,1.670281757,-0.583915434,1.041704816,0
-2.388852563,0.125877813,-3.947969378,6.166650135,-2.488683552,1.656780538,-0.547056326,0.914663201,0
-2.013461402,1.619868818,-2.43985799,4.515744942,-3.013102973,1.101700718,-0.436621605,0.72473146,0
-2.217060386,0.457930466,-3.013332114,5.082245588,-2.321530825,1.091907908,-0.678432964,0.539040463,0
-1.991082881,0.388265245,-2.660525206,4.735288043,-2.49863564,0.929581931,-0.775627619,0.542892352,0
-2.686488177,-2.029778905,-3.029247958,-1.734829476,0.545341122,-0.449466185,-0.052623954,-0.677645027,0
-2.495125384,-3.243153424,-3.332670024,-2.443835764,0.818625443,-0.752442012,0.133931151,0.48530965,0
-2.361696391,-3.238331429,-3.286221004,-2.174176451,1.383160529,-1.41477413,-0.612639703,0.91119156,0
-2.529179203,-3.687328203,-3.458004888,-2.607766461,1.209502762,-0.95977758,0.300584681,0.592470734,0
-2.416595429,-3.756273897,-3.51170022,-2.424308227,1.834130658,-1.691638838,-0.418498932,1.135707456,0
-2.294469531,-1.887142804,-2.464794641,-1.925744281,0.103910153,-0.652834817,-0.059022502,-0.342825313,0
-1.983041136,-1.733949425,-2.215049637,-1.283181068,0.218499674,-1.193863988,-1.012456131,-0.493930177,0
-2.505784896,-3.370447058,-3.409853636,-2.523877323,0.84646824,-0.770222453,0.130395802,0.589719772,0
-2.323790153,-3.344265696,-3.331855267,-2.281833035,1.33972685,-1.478263091,-0.659263412,1.075283144,0
-2.148810128,-1.856206057,-2.427578182,-1.574197227,-0.115164153,-0.730967235,-0.41499684,-0.835533776,0
-1.721457647,-0.200823305,-0.491512948,-0.562680887,-1.235463887,-0.270182125,-0.403981747,-1.102884756,0
-1.055287129,0.848507516,0.252240292,-0.671777347,-2.260630468,-0.715064544,-1.043974111,-1.681068905,0
-0.78459458,1.505437464,1.333218508,-1.479064869,-3.015795545,-0.128269953,-0.355320587,-0.546625189,0
-1.55956179,0.245437252,-0.031837464,-2.149230305,-1.641772702,0.464919586,0.941608844,-0.177427747,0
-1.282615838,0.756702524,0.742385836,-2.68582146,-2.269780179,0.617028443,1.189262734,0.465853634,0
-1.538591776,0.347133382,0.141528752,-2.486111715,-1.82209534,0.487919506,0.966941122,0.182351064,0
-1.537478785,0.285914941,0.176134251,-2.489648303,-1.733218213,0.608936077,1.165491138,0.155936399,0
-1.596171693,-0.3282512,-0.33843536,-2.105720367,-1.783511083,0.208209402,1.087597714,-0.445426452,0
-1.356343423,0.384098664,0.381800646,-1.496105353,-1.762171808,0.510337768,0.538444052,-0.450598721,0
-1.808825037,-0.307507468,-0.229541021,-2.233460469,-1.506438435,1.162627815,1.215672115,0.388423627,0
-0.389222562,1.017138108,1.707583456,-2.907534592,-2.694612962,-0.418489817,0.36197445,1.485717428,0
-1.127321926,-0.234314706,0.16805056,-1.582576464,-0.765456708,-0.357782525,0.687083744,-0.61221969,0
-1.609759402,0.616915465,0.427828177,-1.753561754,-2.347917577,0.800677891,0.318404409,-0.137469288,0
-1.569528673,0.405760935,-0.185336341,-1.62775007,-2.645811052,0.571219912,0.366318475,-0.701362196,0
-0.721603088,0.61737548,0.87352971,-1.60341278,-2.696248744,-0.030135637,0.299816419,-1.269195522,0
-0.634969104,0.869889845,1.799872217,-2.387149944,-3.809085194,0.253751774,0.378937261,0.839249508,0
-0.668589152,-0.70809156,0.643185814,-1.881315443,-2.987542316,-0.127440841,0.298974439,-0.395143344,0
-1.28127441,0.308610872,0.3471052,-1.836548765,-2.159095038,0.242082073,0.457803049,-0.308389186,0
-1.28127441,0.308610872,0.3471052,-1.836548765,-2.159095038,0.242082073,0.457803049,-0.308389186,0
-1.108789761,0.186644812,0.667091753,-1.558621811,-2.238207395,0.135457217,0.056762749,-0.122130469,0
-1.549204735,-0.485223143,-0.232328905,-1.437361732,-1.56559693,0.351530142,0.403823239,-0.45973487,0
-1.15913767,-0.037016073,0.268704288,-1.713378158,-1.609450265,-0.204085555,0.211536937,-0.287307099,0
-1.345027712,-0.075633423,0.236020953,-1.911078676,-1.697883662,0.311790666,0.639830526,-0.154479762,0
-1.021880068,-0.556012198,0.321126093,-2.054758231,-1.689380256,0.002137225,0.915600274,-0.085677841,0
-1.798529026,1.486295484,0.426906434,-2.916003021,-2.798529252,3.39478129,4.356296403,-1.928205989,0
-2.082301205,0.729260639,-0.613285446,0.050574862,-1.57176038,1.254004195,0.803749484,-2.506326359,0
-0.76928322,0.537166975,1.433890933,-3.386156007,-3.27247439,1.365945005,3.985006243,-0.08475342,0
-1.499485868,0.634020996,0.550807239,-2.97519992,-3.039160769,3.0579264,3.910890787,1.029046831,0
-0.799857948,0.714561943,0.867219751,-3.225662643,-3.353389125,1.26436041,2.869226736,0.173837536,0
-2.399223989,-0.835544097,-0.73587604,-1.343000613,-0.09612025,2.192434726,3.360573786,-0.995703089,0
-1.851138818,-0.713928331,-0.836777329,-1.280819349,-1.921005796,2.492344591,1.162283697,-0.937763849,0
-0.844810245,0.415504591,1.852824178,-3.331361232,-4.237483953,3.06843929,3.93050471,1.085840093,0
-1.494166643,0.496295844,1.179821196,-0.772077108,-1.739006547,1.220751141,0.949817171,0.453219289,0
-2.904776097,-1.697843408,-1.224696542,-3.04961142,-0.342112702,5.255268356,6.253408532,-0.521091985,0
-0.539142878,0.477844958,2.003243779,-2.208977579,-2.993651326,2.214487427,2.906110813,0.634278693,0
-2.181069472,1.209704987,0.765920616,-1.791622737,-2.497668268,1.728296926,2.077922757,0.523431197,0
-0.849279851,1.109802305,1.734112675,-1.974098325,-3.700485216,2.612743074,2.15953674,1.629937604,0
-1.863303269,0.267820608,0.132714318,-1.823859667,-1.97621766,2.452863329,2.880973814,-0.538360152,0
-1.863303269,0.267820608,0.132714318,-1.823859667,-1.97621766,2.452863329,2.880973814,-0.538360152,0
-2.927581118,0.847803839,-3.592848449,6.493969334,-2.056920035,2.362324192,-0.291242852,1.678983735,0.45
-1.96890396,1.195110611,0.195687085,-1.464735734,-2.387938004,2.789083826,3.491702966,-2.729111597,0.9
3.840007759,-0.199579951,1.149221211,-1.318512166,-3.750989402,-0.996153804,-0.840974372,0.440608258,1
-2.491676629,4.130673417,1.578410275,0.124220828,2.213935438,-0.041827621,0.149665076,-0.002379592,1
-2.499686068,-1.92451565,-2.875260497,-1.395352855,1.080787396,-1.041028591,-0.768918713,-0.268151024,1
-2.139195239,-1.818792085,-2.350195666,-1.704061132,0.60576883,-1.305950762,-0.762727901,0.118667402,1
-2.601327807,-2.641945834,-3.026446948,-1.579868006,1.795696884,-0.606876244,-0.100708739,0.477925253,1.037297246
-2.415953897,-2.495745387,-2.875087833,-1.319095704,1.399888776,-0.647775879,-0.364635684,0.00737742,1.886500303
-2.101669101,2.880103644,1.202417877,0.146675203,0.092413493,-0.775569475,0.19031939,-2.526986633,2
-2.468321733,-2.560971202,-2.891417731,-1.486024404,1.544368787,-0.656332818,-0.230616586,0.288543432,2.56841318
-2.781976106,4.789256411,1.872623407,-0.018034001,2.650292601,0.357829024,0.279843777,0.749442471,2.6
-2.104468495,2.781145741,1.168593462,0.18328322,0.129036412,-0.782343347,0.165640293,-2.534247854,3
-2.664173196,-2.747407353,-3.173665062,-2.170418142,1.845284936,-0.498479782,0.109775802,1.502691846,3.271436054
-2.644207251,-2.626458984,-3.124898962,-1.441635838,1.815747134,-0.564171192,-0.174520264,0.258375418,4.135430036
-2.226486978,-0.268498585,-0.974351785,-1.141597156,-1.66838205,0.85944759,0.437139708,-1.158709146,4.7
-2.441483094,-2.525586257,-2.877125374,-1.400237278,1.467934689,-0.649192538,-0.297873876,0.14575543,4.907321374
4.917984242,1.835139785,-2.219773218,0.741071463,2.285053124,0.385866417,-0.525465071,-1.850632749,5
-1.884728395,2.199484104,0.982729072,0.236000237,-0.080527892,-1.011053287,-0.09486562,-2.58747786,5
-2.320528373,2.987352038,1.050531604,0.258319334,0.412102224,-0.693092084,0.302906826,-2.675149878,5
-2.68527926,4.6469049,1.060746584,0.069461947,2.775010999,0.293766784,-0.394756114,0.635657118,5.1
-0.54611013,2.074091209,2.865838394,0.651223186,-0.932337639,-3.151887725,0.519837207,-3.172562623,8
-2.54172864,-2.461588738,-2.787533373,-1.644934579,1.758588972,-0.758364872,-0.009516603,0.503125885,8.277914859
2.225236232,3.514833687,-3.259276055,9.833044827,-6.042623206,-15.70406106,11.02026033,4.538411233,10
-2.083214063,3.023460133,1.248009078,0.295570393,0.818074923,-0.609758508,-0.590700177,-1.439457562,10
-2.934206255,4.628230766,1.320533314,0.136868382,2.810461097,0.195298685,0.265180022,0.213456618,10.2
-2.78044079,-2.714144091,-3.267910531,-1.543236489,2.073879717,-0.520079175,-0.04408754,0.45356494,10.65958245
-3.024433884,-1.056002617,-0.863734914,-0.73647857,-1.531696461,5.216899942,3.33561218,-0.197745163,12.5
-2.67510987,-2.718822113,-3.324606585,-2.212822691,1.896772729,-0.698979346,0.187873531,1.404397587,12.71038876
-2.374147538,-0.979524086,-1.079958302,-0.59373406,-0.071495316,1.335488314,2.47495601,-1.77439481,12.85
-2.594415583,-2.449698313,-2.891530117,-1.498549876,1.779658946,-0.705967662,-0.087271616,0.264464886,14.98888368
12.49779114,2.154660067,-5.590253821,1.180636904,5.514067045,1.663644639,0.333815441,-0.776844546,15
-0.482148084,3.090838045,-0.111272372,0.237465677,0.809456513,0.331077775,-2.302185401,-0.626833635,15
-2.35699184,1.117164168,-3.224121057,5.879189337,-2.664105965,1.291504521,-0.080807737,1.748117127,15
-0.798526223,0.812360742,-1.56118142,0.864706424,1.15983605,0.288357957,-2.098829768,-1.345210105,17
